FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,RPRSNTV_TEL_NO,RDNMADR_CD,FCLTY_ROAD_NM_ADDR,FCLTY_CRDNT_LO,FCLTY_CRDNT_LA,GID_CD
손은희의 힐링숲,50,제주,50110,제주시,647520072,5.01105E+11,제주특별자치도 제주시 조천읍 신촌남1길 69-12층,126.6174908,33.524576,다다180039
손탁구,27,대구,27290,달서구,536579004,2.72903E+11,대구광역시 달서구 장기로 72성당동654-20번지4층(성당동),128.552607,35.8436076,라마950612
손태권도,43,충북,43770,음성군,28780258,4.37705E+11,충청북도 음성군 맹동면 장성1길 6태상빌딩2층 손태권도,127.5396901,36.9084499,라바035789
손테니스아카데미,50,제주,50110,제주시,,5.01103E+11,제주특별자치도 제주시 구남로 552층(이도이동),126.5356491,33.491551,다다104003
솔로몬 태권도장,44,충남,44825,태안군,416720061,4.48253E+11,충청남도 태안군 태안읍 백화로 721층,126.2986301,36.7579553,나바927628
솔로몬스포츠클럽,52,전북,52140,익산시,638315711,5.21405E+11,전라북도 익산시 동서로61길 30부영2차아파트 상가 2층 솔로몬태권도(어양동),126.9812933,35.9540035,다마532731
솔로몬체육관,44,충남,44130,천안시,415710558,4.41335E+11,충청남도 천안시 서북구 성정12길 173층(성정동),127.1400676,36.8146214,다바678685
솔빛 태권스쿨,27,대구,27260,수성구,537816939,2.72603E+11,대구광역시 수성구 용학로 2363층 솔빛 태권스쿨(지산동),128.6341525,35.8204633,마마024588
솔찬탁구클럽,29,광주,29170,북구,,2.91704E+11,광주광역시 북구 저불로73번길 7솔찬탁구클럽(용봉동),126.8949792,35.1809607,다라449874
송강꿈나무체육관,47,경북,47190,구미시,544529997,4.71905E+11,경상북도 구미시 송정대로6길 732층(송정동),128.3497322,36.1142639,라마764911
송강태권도,30,대전,30200,유성구,,3.02003E+11,"대전광역시 유성구 구즉로 16상가동 206호(송강동, 한마을아파트)",127.38513,36.4303406,다바897258
송내사회체육관,41,경기,41190,부천시,326686300,4.11904E+11,경기도 부천시 경인로 120번길45(송내동)송내사회체육관,126.7689101,37.4819656,다사353427
송도 대림볼링센터,26,부산,26140,서구,512455530,2.61402E+11,"부산광역시 서구 충무대로 133상가 지하1층 송도대림볼링센터(남부민동, 대림비치아파트)",129.0245385,35.0820335,마라389773
송림스포츠,27,대구,27230,북구,533126000,2.72302E+11,대구광역시 북구 칠곡중앙대로 309송림스포츠(태전동),128.5464631,35.9233752,라마944701
송무인동명태권도,26,부산,26470,연제구,518643505,2.64704E+11,부산광역시 연제구 연제로8번길 54정수빌딩2층(연산동),129.0801179,35.1779547,마라438881
송무인신금체육관,26,부산,26320,북구,513611962,2.63203E+11,부산광역시 북구 효열로 775층 송무인신금체육관(금곡동),129.013612,35.2529196,마라376963
송무인영광태권도,26,부산,26710,기장군,517277757,2.67103E+11,부산광역시 기장군 정관읍 가동3로 10송무인영광태권도3층,129.1799845,35.3283648,마마526049
송무인행복태권도,26,부산,26470,연제구,518519923,2.64703E+11,"부산광역시 연제구 거제천로 233월드메르디앙 부상가2층 송무인행복태권도(거제동, 거제동월드메르디앙아파트)",129.0827415,35.1927316,마라440897
송무인현대태권도,26,부산,26410,금정구,515295740,2.64104E+11,"부산광역시 금정구 옥봉로13번길 6현대아파트 상가2층(서동, 현대아파트)",129.1084693,35.2112241,마라464918
송무태권도,27,대구,27230,북구,539420505,2.72304E+11,대구광역시 북구 대현남로6길 5대현새마을금고4층송무태권도(대현동),128.6079366,35.8813005,마마000655
송병섭탁구클럽,30,대전,30230,대덕구,426353959,3.02303E+11,대전광역시 대덕구 동춘당로 83N동303호(송촌동),127.4398831,36.3646313,다바946185
송보태권도장,48,경남,48240,사천시,558548542,4.82405E+11,경상남도 사천시 정동면 여옥길 36(송보파인빌) 상가 303호,128.1110659,35.0691457,라라557750
송선생특수체육교실,28,인천,28185,연수구,,2.81854E+11,인천시 연수구 앵고개로246번길 43조이빌딩6층,126.6708391,37.4068348,다사266345
송예슬 바둑교실,41,경기,41270,안산시,,4.12713E+11,"경기도 안산시 상록구 중보로 22108동 901호(사동, 늘푸른아파트)",126.8511509,37.3060249,다사425232
송우태권도,29,광주,29200,광산구,629450606,2.92004E+11,광주광역시 광산구 사암로158번길 552층 송우태권도장(우산동),126.8108125,35.158274,다라372849
송원락볼링쎈타,36,세종,36110,세종시,448650927,3.61105E+11,세종특별자치시 조치원읍 신안새동네길 6송원락볼링쎈타,127.2921321,36.6141664,다바814462
송원스포츠클럽(남구반다비체육센터),29,광주,29155,남구,623528700,2.91554E+11,광주광역시 남구 대남대로308번안길 202층 사무실(월산동),126.8987881,35.1387229,다라452827
송원태권도,29,광주,29140,서구,626822177,2.91404E+11,광주광역시 서구 송풍로17번길 5301호 송원태권도(풍암동),126.866712,35.1186992,다라422805
송은진 탁구장,44,충남,44250,계룡시,,4.42503E+11,충청남도 계룡시 엄사면 계룡대로 5242층2호,127.2444348,36.2900412,다바770103
송재호태권스쿨,41,경기,41130,성남시,317490474,4.11334E+11,경기도 성남시 중원구 은이로5번길 233층(은행동),127.1661495,37.4594757,다사704400
송정대명태권도,31,울산,31200,북구,522879801,3.12004E+11,울산광역시 북구 송내4길 123층(화봉동),129.3671977,35.5888087,마마691341
"송정우리주간,방과후활동서비스센터",41,경기,41410,군포시,7045717428,4.14103E+11,경기도 군포시 송부로 36백산프라자 3층 301호(도마교동),126.9184605,37.3156089,다사484242
송천경희대태권도,52,전북,52110,전주시,,5.21135E+11,전라북도 전주시 덕진구 붓내3길 242층 송천경희대태권도(송천동2가),127.1240242,35.8665305,다마660633
송탄드림복싱클럽,41,경기,41220,평택시,316688687,4.12203E+11,경기도 평택시 송탄로 119광산타워 3층 송탄드림복싱클럽(이충동),127.0567334,37.0554035,다바605952
송탄유도관,41,경기,41220,평택시,316637700,4.12204E+11,경기도 평택시 지장로47번길 4지층(서정동),127.0586047,37.0703873,다바607969
송파엘리트탁구장,11,서울,11710,송파구,,1.17103E+11,서울특별시 송파구 거마로 47지하1층(거여동),127.1459739,37.497279,다사687442
송현검도관,28,인천,28140,동구,327727776,2.81403E+11,인천광역시 동구 송현로 33황금프라자4층 송현검도관(송현동),126.6356406,37.4791428,다사235425
송화태권도,29,광주,29155,남구,626759919,2.91553E+11,광주광역시 남구 노대실로 36(858번지)502호,126.906051,35.106468,다라458791
수 탁구클럽,47,경북,47230,영천시,,4.72303E+11,경상북도 영천시 동부로 25수탁구클럽(야사동),128.9483578,35.9722437,마마305760
수락주짓수파라에스트라서울,11,서울,11350,노원구,,1.13503E+11,서울특별시 노원구 동일로 16222층 파라에스트라서울(상계동),127.0559868,37.6729938,다사608638
수룡관합기도,47,경북,47850,칠곡군,29757196,4.78505E+11,경상북도 칠곡군 왜관읍 전원2길 2-3수룡관합기도,128.3992636,35.9838672,라마810767
수룡관합기도 유림합기스쿨,27,대구,27230,북구,533141236,2.72303E+11,대구광역시 북구 매전로 78대성빌딩 3층(태전동),128.5468466,35.9125772,라마944689
수리야요가원,27,대구,27710,달성군,,2.77102E+11,대구광역시 달성군 다사읍 달구벌대로 8434층 수리야,128.4631224,35.860414,라마869630
수상한 탁구장,28,인천,28140,동구,22288680,2.81403E+11,인천광역시 동구 운교로 74층(화수동),126.6281544,37.4797607,다사229426
수서경희대태권도장,11,서울,11680,강남구,24595600,1.16804E+11,서울특별시 강남구 밤고개로1길 22401호 수서경희대태권도(수서동),127.1027166,37.4885272,다사648433
수성국민체육센터,27,대구,27260,수성구,26662194,2.72604E+11,대구광역시 수성구 동대구로50길 121-10수성국민체육센터(범어동),128.6304224,35.8483121,마마020618
수성엘리트태권도,27,대구,27260,수성구,537427773,2.72603E+11,대구광역시 수성구 수성로 375대영정형외과 2층(수성동1가),128.6137601,35.8589304,마마005630
수암골프클럽,44,충남,44810,예산군,,4.48105E+11,충청남도 예산군 덕산면 시량부흥길 75-161층,126.658026,36.682222,다바247541
수영구 국민체육센터,26,부산,26500,수영구,517112340,2.65004E+11,부산광역시 수영구 수영로521번길 77수영구 국민체육센터(광안동),129.1074595,35.1529382,마라464853
수영박창용태권도,26,부산,26500,수영구,517553185,2.65003E+11,부산광역시 수영구 과정로 46smc빌딩 4층(망미동),129.1078086,35.1754068,마라464878
수영장,46,전남,46130,여수시,616520010,4.61303E+11,전라남도 여수시 여문1로 43-9바른수영(여서동),127.7043777,34.7522168,라라187397
수영탁구교실,26,부산,26500,수영구,517520055,2.65004E+11,부산광역시 수영구 연수로416번길 173층(광안동),129.1138065,35.1672454,마라469869
수완 택견이랑 해동검도,29,광주,29200,광산구,629623380,2.92004E+11,광주광역시 광산구 풍영로200번길 134층(장덕동),126.8151067,35.189385,다라376884
수완MAX태권도장,29,광주,29200,광산구,629557111,2.92004E+11,"광주광역시 광산구 수완로33번길 76상가 2층 맥스태권도(수완동, 은빛마을 모아엘가)",126.8250815,35.1889532,다라385883
수완골프아카데미,29,광주,29200,광산구,629591114,2.92002E+11,광주광역시 광산구 임방울대로 325정인빌딩 4층  수완골프아카데미(수완동),126.8229331,35.1891333,다라383884
수요가필라테스,52,전북,52110,전주시,632771877,5.21133E+11,전라북도 전주시 덕진구 두간로 163층 수요가필라테스(송천동1가),127.1162358,35.8651795,다마653632
수원시장애인종합복지관,41,경기,41110,수원시,315485638,4.11172E+11,경기도 수원시 영통구 창룡대로 255수원시장애인종합복지관(이의동),127.0361529,37.2957972,다사588219
수원클라이밍센터,41,경기,41110,수원시,3180252016,4.11154E+11,경기도 수원시 팔달구 월드컵로357번길 23-18{우만동)송희아트 B1(우만동),127.0306144,37.2881405,다사583211
수월 가온누리태권도,48,경남,48310,거제시,556327075,4.83103E+11,"경상남도 거제시 제산로 2-5삼성쉐르빌 상가 201호(양정동, 삼성쉐르빌)",128.6370042,34.8901575,마라038556
수중스포츠연구소,50,제주,50130,서귀포시,,5.01303E+11,제주특별자치도 서귀포시 막숙포로 42-4(법환동),126.5151443,33.2375437,다나082722
수지댄스스포츠,41,경기,41460,용인시,,4.14654E+11,경기도 용인시 수지구 풍덕천로139번길 8.3층 302호 수지댄스(풍덕천동),127.0965416,37.3244147,다사642251
수진볼링센터,41,경기,41130,성남시,317580089,4.11332E+11,"경기도 성남시 중원구 산성대로 208수진볼링센터 7층, 지하1층(성남동)",127.1419285,37.4374828,다사683376
수카건강플러스센터,11,서울,11530,구로구,250643523,1.15303E+11,서울특별시 구로구 오류로 54(오류동),126.8400663,37.4895937,다사416435
수케어,41,경기,41280,고양시,29198577,4.12873E+11,경기도 고양시 일산서구 중앙로 15768층(대화동),126.7471862,37.6766957,다사336643
수탁구클럽,11,서울,11380,은평구,247051164,1.13803E+11,서울특별시 은평구 은평로 53층 탁구장(신사동),126.9092234,37.5967735,다사478554
수태권도,31,울산,31710,울주군,22445550,3.17104E+11,울산광역시 울주군 범서읍 대리3길 242층,129.2489118,35.5682853,마마584316
수피아필라테스요가,29,광주,29200,광산구,,2.92004E+11,광주광역시 광산구 임방울대로801번길 8cm타워 4층(쌍암동),126.8462171,35.2182291,다라405916
수호태권스쿨,26,부산,26320,북구,513384441,2.63203E+11,부산광역시 북구 효열로 228육화빌딩 2층 수호태권스쿨(금곡동),129.0200711,35.2640668,마라382975
순창군 공공승마장,45,전북,45770,순창군,636505523,4.57705E+11,전라북도 순창군 팔덕면 신촌길 238순창군 공공승마장,127.1139541,35.3838092,다마649098
순창체육관,52,전북,52770,순창군,636529474,5.27703E+11,전라북도 순창군 순창읍 순창로 265-23순창태권도장,127.1422023,35.379061,다마675093
순천공공스포츠클럽,46,전남,46150,순천시,617447330,4.61503E+11,전라남도 순천시 팔마로 333팔마국민체육센터(연향동),127.5194454,34.9383437,라라017603
순천한국유도관특수체육,46,전남,46150,순천시,27219944,4.61505E+11,순천시 조례못등2길 11-6번지1층,127.5295091,34.9514997,라라026618
숨플러스요가필라테스,48,경남,48120,창원시,555423553,4.81293E+11,경상남도 창원시 진해구 천자로 411204호(풍호동),128.7098218,35.1353074,마라102829
숭무관,41,경기,41190,부천시,326717979,4.11964E+11,경기도 부천시 원종로9번길 594층 숭무관(원종동),126.8008831,37.5266871,다사382477
숲태권도장,11,서울,11260,중랑구,27476200,1.12605E+11,서울특별시 중랑구 양원역로14길 195층 숲태권도장(망우동),127.1076262,37.6070321,다사653564
쉬즈댄스아카데미,41,경기,41210,광명시,220660122,4.12103E+11,경기도 광명시 철산로 27명동빌딩 4층 쉬즈벨리댄스(철산동),126.8690078,37.4768323,다사442421
쉬즈필라테스,26,부산,26350,해운대구,517037271,2.63502E+11,부산광역시 해운대구 해운대로 814B동6층 쉬즈필라테스(좌동),129.1776778,35.1695768,마라527873
쉴드짐,11,서울,11260,중랑구,,1.12603E+11,서울특별시 중랑구 봉화산로 613층 쉴드짐(중화동),127.0813492,37.601795,다사630559
